date,longitude,latitude,rainfall_mm
2024-07-10,76.375,12.125,8.8
2024-07-10,76.625,12.125,2.96
2024-07-10,76.875,12.125,3.28
2024-07-10,77.125,12.125,21.48
2024-07-10,77.375,12.125,0.0
2024-07-10,77.625,12.125,28.7
2024-07-10,77.875,12.125,12.15
2024-07-10,78.125,12.125,15.76
2024-07-10,78.375,12.125,40.03
2024-07-10,78.625,12.125,19.14
2024-07-10,78.875,12.125,5.41
2024-07-10,79.125,12.125,0.44
2024-07-10,79.375,12.125,63.74
2024-07-10,79.625,12.125,12.43
2024-07-10,79.875,12.125,29.76
2024-07-10,75.125,12.375,33.45
2024-07-10,75.375,12.375,18.28
2024-07-10,75.625,12.375,12.68
2024-07-10,75.875,12.375,9.18
2024-07-10,76.125,12.375,0.56
2024-07-10,76.375,12.375,5.98
2024-07-10,76.625,12.375,4.16
2024-07-10,76.875,12.375,2.42
2024-07-10,77.125,12.375,9.26
2024-07-10,77.375,12.375,24.08
2024-07-10,77.625,12.375,31.62
2024-07-10,77.875,12.375,23.9
2024-07-10,78.125,12.375,19.65
2024-07-10,78.375,12.375,37.87
2024-07-10,78.625,12.375,16.08
2024-07-10,78.875,12.375,8.76
2024-07-10,79.125,12.375,14.45
2024-07-10,79.375,12.375,20.01
2024-07-10,79.625,12.375,19.01
2024-07-10,79.875,12.375,70.24
2024-07-10,75.125,12.625,32.2
2024-07-10,75.375,12.625,23.54
2024-07-10,75.625,12.625,16.48
2024-07-10,75.875,12.625,1.89
2024-07-10,76.125,12.625,0.0
2024-07-10,76.375,12.625,1.65
2024-07-10,76.625,12.625,2.46
2024-07-10,76.875,12.625,4.63
2024-07-10,77.125,12.625,9.0
2024-07-10,77.375,12.625,29.35
2024-07-10,77.625,12.625,25.23
2024-07-10,77.875,12.625,23.96
2024-07-10,78.125,12.625,17.38
2024-07-10,78.375,12.625,33.23
2024-07-10,78.625,12.625,48.73
2024-07-10,78.875,12.625,36.62
2024-07-10,79.125,12.625,22.91
2024-07-10,79.375,12.625,18.73
2024-07-10,79.625,12.625,12.12
2024-07-10,79.875,12.625,36.71
2024-07-10,80.125,12.625,88.07
2024-07-10,74.875,12.875,30.08
2024-07-10,75.125,12.875,16.64
2024-07-10,75.375,12.875,13.69
2024-07-10,75.625,12.875,12.43
2024-07-10,75.875,12.875,2.13
2024-07-10,76.125,12.875,0.31
2024-07-10,76.375,12.875,1.38
2024-07-10,76.625,12.875,7.42
2024-07-10,76.875,12.875,13.94
2024-07-10,77.125,12.875,13.21
2024-07-10,77.375,12.875,19.99
2024-07-10,77.625,12.875,23.49
2024-07-10,77.875,12.875,13.62
2024-07-10,78.125,12.875,19.58
2024-07-10,78.375,12.875,31.16
2024-07-10,78.625,12.875,49.23
2024-07-10,78.875,12.875,63.57
2024-07-10,79.125,12.875,17.36
2024-07-10,79.375,12.875,17.32
2024-07-10,79.625,12.875,39.97
2024-07-10,79.875,12.875,29.57
2024-07-10,80.125,12.875,42.66
2024-07-10,74.875,13.125,53.33
2024-07-10,75.125,13.125,22.65
2024-07-10,75.375,13.125,10.92
2024-07-10,75.625,13.125,11.94
2024-07-10,75.875,13.125,2.5
2024-07-10,76.125,13.125,8.2
2024-07-10,76.375,13.125,2.13
2024-07-10,76.625,13.125,9.51
2024-07-10,76.875,13.125,24.74
2024-07-10,77.125,13.125,9.67
2024-07-10,77.375,13.125,11.25
2024-07-10,77.625,13.125,20.08
2024-07-10,77.875,13.125,18.24
2024-07-10,78.125,13.125,35.0
2024-07-10,78.375,13.125,84.8
2024-07-10,78.625,13.125,63.04
2024-07-10,78.875,13.125,63.06
2024-07-10,79.125,13.125,40.43
2024-07-10,79.375,13.125,29.96
2024-07-10,79.625,13.125,89.04
2024-07-10,79.875,13.125,106.28
2024-07-10,80.125,13.125,101.74
2024-07-10,74.625,13.375,33.28
2024-07-10,74.875,13.375,26.57
2024-07-10,75.125,13.375,38.57
2024-07-10,75.375,13.375,7.84
2024-07-10,75.625,13.375,5.7
2024-07-10,75.875,13.375,0.98
2024-07-10,76.125,13.375,2.41
2024-07-10,76.375,13.375,3.54
2024-07-10,76.625,13.375,13.23
2024-07-10,76.875,13.375,3.79
2024-07-10,77.125,13.375,7.91
2024-07-10,77.375,13.375,12.78
2024-07-10,77.625,13.375,13.6
2024-07-10,77.875,13.375,12.9
2024-07-10,78.125,13.375,35.87
2024-07-10,78.375,13.375,64.63
2024-07-10,78.625,13.375,35.32
2024-07-10,78.875,13.375,55.95
2024-07-10,79.125,13.375,79.35
2024-07-10,79.375,13.375,92.74
2024-07-10,79.625,13.375,60.01
2024-07-10,79.875,13.375,26.19
2024-07-10,80.125,13.375,10.9
2024-07-10,80.375,13.375,11.55
2024-07-10,74.625,13.625,46.59
2024-07-10,74.875,13.625,40.87
2024-07-10,75.125,13.625,32.71
2024-07-10,75.375,13.625,31.56
2024-07-10,75.625,13.625,9.47
