date,longitude,latitude,rainfall_mm
2024-06-30,75.125,16.875,0.3
2024-06-30,75.375,16.875,0.0
2024-06-30,75.625,16.875,0.0
2024-06-30,75.875,16.875,0.14
2024-06-30,76.125,16.875,19.67
2024-06-30,76.375,16.875,23.84
2024-06-30,76.625,16.875,18.88
2024-06-30,76.875,16.875,1.72
2024-06-30,77.125,16.875,9.24
2024-06-30,77.375,16.875,0.55
2024-06-30,77.625,16.875,0.0
2024-06-30,77.875,16.875,9.99
2024-06-30,78.125,16.875,30.4
2024-06-30,78.375,16.875,3.27
2024-06-30,78.625,16.875,1.8
2024-06-30,78.875,16.875,3.17
2024-06-30,79.125,16.875,23.38
2024-06-30,79.375,16.875,51.97
2024-06-30,79.625,16.875,43.83
2024-06-30,79.875,16.875,11.49
2024-06-30,80.125,16.875,1.44
2024-06-30,80.375,16.875,0.0
2024-06-30,80.625,16.875,0.22
2024-06-30,80.875,16.875,0.0
2024-06-30,81.125,16.875,2.07
2024-06-30,81.375,16.875,16.34
2024-06-30,81.625,16.875,48.62
2024-06-30,81.875,16.875,2.81
2024-06-30,82.125,16.875,1.09
2024-06-30,82.375,16.875,0.42
2024-06-30,73.375,17.125,99.79
2024-06-30,73.625,17.125,37.0
2024-06-30,73.875,17.125,23.09
2024-06-30,74.125,17.125,4.84
2024-06-30,74.375,17.125,4.9
2024-06-30,74.625,17.125,25.42
2024-06-30,74.875,17.125,11.0
2024-06-30,75.125,17.125,0.96
2024-06-30,75.375,17.125,0.0
2024-06-30,75.625,17.125,0.13
2024-06-30,75.875,17.125,0.35
2024-06-30,76.125,17.125,1.16
2024-06-30,76.375,17.125,6.49
2024-06-30,76.625,17.125,1.11
2024-06-30,76.875,17.125,0.31
2024-06-30,77.125,17.125,1.86
2024-06-30,77.375,17.125,0.0
2024-06-30,77.625,17.125,0.0
2024-06-30,77.875,17.125,0.98
2024-06-30,78.125,17.125,3.52
2024-06-30,78.375,17.125,30.73
2024-06-30,78.625,17.125,89.18
2024-06-30,78.875,17.125,43.39
2024-06-30,79.125,17.125,15.97
